YOM,Brand,Car_Name,Kms_Driven,Fuel_Type,Owner_Type,Transmission_Type,Price_in_Lakhs,Emi_per_Month,Location
2019,Maruti,Maruti Ciaz ALPHA AT 1.5 SHVS PETROL,29041,Petrol,2nd owner,Automatic,8.1,15418,Banglore
2016,Maruti,Maruti Celerio ZXI AMT,51729,Petrol,1st owner,Manual,4.17,8152,Banglore
2023,Renault,Renault TRIBER RXT,20332,Petrol,1st owner,Manual,6.77,13235,Banglore
2016,Hyundai,Hyundai Elite i20 MAGNA 1.2,55183,Petrol,2nd owner,Manual,4.95,9677,Banglore
2016,Maruti,Maruti Celerio VXI,29309,Petrol,2nd owner,Manual,4.15,8113,Banglore
2022,Honda,Honda City 1.5L I-VTEC ZX CVT,9928,Petrol,1st owner,Automatic,13.47,25648,Banglore
2022,Volkswagen,Volkswagen TAIGUN TOPLINE 1.0 TSI MT,7749,Petrol,1st owner,Manual,14.01,26657,Banglore
2017,Hyundai,Hyundai Creta SX PLUS AT 1.6 PETROL,98542,Petrol,1st owner,Automatic,8.78,16712,Banglore
2018,Tata,Tata Tiago XZ PETROL,21056,Petrol,1st owner,Manual,4.85,9482,Banglore
2018,Mahindra,Mahindra XUV500 W11 AT,22400,Diesel,2nd owner,Automatic,13.81,26286,Banglore
2021,KIA,KIA SELTOS HTX 1.5 PETROL,14634,Petrol,1st owner,Manual,12.69,24157,Banglore
2017,Tata,Tata TIGOR XZA PETROL,57176,Petrol,1st owner,Manual,4.93,9638,Banglore
2018,Honda,Honda City 1.5L I-VTEC VX,80045,Petrol,2nd owner,Manual,7.55,14760,Banglore
2020,Renault,Renault Duster RXS 1.5 PETROL MT,45951,Petrol,1st owner,Manual,7.95,15542,Banglore
2022,KIA,KIA SELTOS HTK PLUS 1.5 DIESEL IMT,35421,Diesel,1st owner,Manual,12.69,24154,Banglore
2015,Honda,Honda Amaze 1.2L I-VTEC S,41198,Petrol,2nd owner,Manual,3.92,7664,Banglore
2018,Honda,Honda Jazz 1.2L I-VTEC V CVT,29710,Petrol,1st owner,Automatic,6.21,12141,Banglore
2019,Honda,Honda Amaze 1.2L I-VTEC VX CVT,37986,Petrol,1st owner,Automatic,7.41,14487,Banglore
2022,Tata,Tata NEXON XZ PLUS (HS) PETROL,13113,Petrol,1st owner,Manual,10.31,19624,Banglore
2012,Maruti,Maruti Ertiga VDI,67677,Diesel,2nd owner,Manual,5.86,27585,Banglore
2021,Hyundai,Hyundai Creta SX (O) AT 1.5 DIESEL,39906,Diesel,1st owner,Automatic,16.85,32072,Banglore
2015,Hyundai,Hyundai Elite i20 ASTA 1.2,77757,Petrol,1st owner,Manual,5.82,11378,Banglore
2014,Mahindra,Mahindra XUV500 W6,54136,Diesel,1st owner,Manual,7.83,20619,Banglore
2020,Hyundai,Hyundai VENUE SX 1.5 CRDI,63261,Diesel,1st owner,Manual,9.34,17778,Banglore
2023,Toyota,Toyota Glanza V AMT,24402,Petrol,1st owner,Manual,9.09,17302,Banglore
2014,Maruti,Maruti Celerio VXI,64498,Petrol,2nd owner,Manual,3.63,8075,Banglore
2016,Honda,Honda City 1.5L I-VTEC SV,64521,Petrol,2nd owner,Manual,5.77,11280,Banglore
2021,Maruti,Maruti XL6 ZETA MT,29356,Petrol,1st owner,Manual,9.55,18178,Banglore
2020,MG,MG HECTOR SHARP 1.5 DCT PETROL,23157,Petrol,1st owner,Automatic,14.93,28410,Banglore
2015,Hyundai,Hyundai Grand i10 ASTA (O) 1.2 KAPPA VTVT,52892,Petrol,1st owner,Automatic,4.49,8778,Banglore
2018,Maruti,Maruti Baleno DELTA PETROL 1.2,43510,Petrol,1st owner,Manual,5.67,11085,Banglore
2019,Renault,Renault TRIBER RXZ,62610,Petrol,1st owner,Manual,5.93,11593,Banglore
2020,KIA,KIA SELTOS HTK PLUS 1.5,34572,Petrol,1st owner,Manual,10.78,20519,Banglore
2015,Datsun,Datsun Go Plus T,79702,Petrol,1st owner,Manual,2.57,5024,Banglore
2017,Hyundai,Hyundai i20 Active 1.2 SX,58108,Petrol,2nd owner,Manual,6.3,12318,Banglore
2017,Renault,Renault Duster RXS CVT,57299,Petrol,2nd owner,Automatic,6.15,12017,Banglore
2022,Renault,Renault Kwid RXT 1.0,15816,Petrol,1st owner,Manual,4.68,9155,Banglore
2022,Hyundai,Hyundai VENUE SX 1.2 PETROL,8461,Petrol,1st owner,Manual,9.83,18710,Banglore
2020,KIA,KIA SELTOS HTK 1.5 DIESEL,58156,Diesel,2nd owner,Manual,9.62,18311,Banglore
2022,Maruti,Maruti XL6 ZETA AT,14034,Petrol,1st owner,Automatic,11.4,21699,Banglore
2016,Hyundai,Hyundai Grand i10 ASTA (O) AT 1.2 KAPPA VTVT,62202,Petrol,2nd owner,Automatic,5.1,9971,Banglore
2023,Tata,Tata NEXON XMA PETROL,7630,Petrol,1st owner,Manual,9.01,17154,Banglore
2022,Mahindra,Mahindra XUV300 W6 1.2 PETROL,40132,Petrol,1st owner,Manual,8.83,16807,Banglore
2021,Hyundai,Hyundai VENUE SX PLUS 1.0 TURBO DCT DUAL TONE,31992,Petrol,1st owner,Automatic,10.46,19914,Banglore
2017,Honda,Honda WR-V 1.2L I-VTEC VX MT,57949,Petrol,1st owner,Manual,6.99,13666,Banglore
2017,Maruti,Maruti Baleno ZETA PETROL 1.2,48412,Petrol,1st owner,Manual,6.3,12317,Banglore
2020,Volkswagen,Volkswagen Polo HIGHLINE PLUS 1.0,36701,Petrol,1st owner,Manual,8.28,15760,Banglore
2022,KIA,KIA SELTOS HTK PLUS 1.5 IMT,9561,Petrol,1st owner,Manual,12.43,23659,Banglore
2017,Tata,Tata Tiago XZ PETROL,39327,Petrol,1st owner,Manual,4.76,9301,Banglore
2018,Hyundai,Hyundai Creta E PLUS 1.6 PETROL,34410,Petrol,2nd owner,Manual,7.86,15366,Banglore
2021,Toyota,Toyota URBAN CRUISER PREMIUM GRADE AT DUAL TONE,22346,Petrol,1st owner,Automatic,10.24,19491,Banglore
2014,Hyundai,Hyundai Elite i20 SPORTZ 1.2,37447,Petrol,1st owner,Manual,5.19,11547,Banglore
2017,Maruti,Maruti Alto K10 VXI AMT,20986,Petrol,1st owner,Manual,3.8,7429,Banglore
2014,Maruti,Maruti Wagon R 1.0 VXI,64194,Petrol,2nd owner,Manual,3.36,7474,Banglore
2017,Tata,Tata Tiago XZA PETROL,25956,Petrol,2nd owner,Manual,4.41,8622,Banglore
2015,Maruti,Maruti Swift Dzire VXI,66637,Petrol,1st owner,Manual,4.7,9194,Banglore
2019,Maruti,Maruti Baleno ZETA PETROL 1.2,38842,Petrol,1st owner,Manual,6.3,12317,Banglore
2021,MG,MG HECTOR SMART 1.5 PETROL CVT,18429,Petrol,1st owner,Automatic,15.13,28799,Banglore
2016,Maruti,Maruti Baleno DELTA PETROL 1.2,89800,Petrol,2nd owner,Manual,4.64,9079,Banglore
2023,Mahindra,Mahindra XUV700 AX 5 D AT 7 STR,282,Diesel,1st owner,Automatic,20.88,39743,Banglore
2017,Maruti,Maruti Ertiga ZDI SHVS,91825,Diesel,1st owner,Manual,8.32,15836,Banglore
2022,Renault,Renault TRIBER RXZ AMT,7636,Petrol,1st owner,Manual,7.25,14174,Banglore
2020,Hyundai,Hyundai Verna SX (O) 1.0 TURBO DCT,70059,Petrol,1st owner,Automatic,10.2,19415,Banglore
2015,Nissan,Nissan Micra XL CVT,71956,Petrol,2nd owner,Automatic,3.74,7312,Banglore
